Level,Time Between Balloons,Time To Orient,Fixation Time, Fixation Loss, Times Played
1,6.012,1.049988,1.777442,,1
,3.065558,0.8940887,1.772214,,
,3.254486,0.9154968,1.76986,,
,3.323639,0.9937649,1.728773,,

