Level,Time Between Balloons,Time To Orient,Fixation Time, Fixation Loss, Times Played
2,0.0167,0.9111662,1.952801,,1
,5.8617,0.927639,1.780134,,
,3.073899,3.181029,0.4174995,,
,5.467666,3.213413,0.4675999,,
,0.4008007,3.266153,0.8975792,,
,0.3507004,2.717417,2.082424,,
,2.50922,2.752224,2.323694,,
,2.977674,,1.990238,,
,2.135208,,0.5010033,,
,2.552158,,1.265705,,
,0.918499,,,,
