Level,Time Between Balloons,Time To Orient,Fixation Time, Fixation Loss, Times Played
1,7.3146,2.352859,2.00321,,1
,2.388889,1.741532,1.3694,,
,0.1837006,0.9001131,0.1168995,,
,0.1503,1.557261,0.3006001,,
,0.06680012,,0.06393337,,
,0.7543669,,0.5511007,,
,1.923367,,0.450901,,
,0.05009842,,0.1336002,,
,0.06679916,,0.08349991,,
,0.150301,,0.4675999,,
,0.1001987,,0.1704597,,
,0.05010033,,,,
,2.65184,,,,
,3.386641,,,,

