Level,Time Between Balloons,Time To Orient,Fixation Time, Fixation Loss, Times Played
2,0.5344,1.258586,2.32192,,1
,6.2124,1.2425,1.818448,,
,2.67138,0.9774332,1.731346,,
,2.924352,1.55801,0.150301,,
,1.925953,0.01598549,1.588917,,
,3.863153,0.6792336,0.3006001,,
,0.2171001,0.9938278,0.06111717,,
,2.602781,0.3644867,1.728437,,
,0.1169014,0.01695251,1.772732,,
,3.596182,,1.729057,,
,3.097864,,0.3446236,,
,2.101665,,,,
,3.598244,,,,

