Level,Time Between Balloons,Time To Orient,Fixation Time, Fixation Loss, Times Played
2,5.7782,1.426364,1.0354,,1
,6.3961,1.75601,1.409119,,
,0.1837001,1.15928,1.736965,,
,1.7535,0.01641655,1.723763,,
,1.129282,1.242598,0.7727776,,
,2.671835,1.027321,1.747454,,
,3.503336,0.8286667,1.2358,,
,4.103622,0.4472809,0.5111732,,
,2.544447,0.01698685,1.728939,,
,0.03339958,,1.766563,,
,2.528229,,0.1002007,,
,2.395958,,0.1002007,,
,3.844639,,0.1934776,,
,0.01669693,,,,
,0.233799,,,,

